from activity name,from reference product,from location,from categories,from database,from key,to activity name,to reference product,to location,to categories,to database,to key,flow type,baseline,electric_tractor
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,3.9638395175933834,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.01600000075995922,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.0003530000103637576,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.00037900000461377203,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.010599999688565731,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.13300000131130219,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,9.669999599282164e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.009940000250935555,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","swath, by rotary windrower","swath, by rotary windrower",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '90d166cd83a54210be26fba72904d90f')",biosphere,0.002959999954327941,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '25cc42adfad64929856528e258577270')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",technosphere,0.0,9.399215476185667
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,3.8300000596791506e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,1.4000000192027073e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,2.57312011384964,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.008999999612569809,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.0002300000051036477,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.0002469999890308827,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.0063299997709691525,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.08579999953508377,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,6.300000222836388e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.0070500001311302185,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","haying, by rotary tedder","haying, by rotary tedder",CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '74bc64b87f09465a8c51f96d4ec26055')",biosphere,0.001930000027641654,0.0
"market group for electricity, low voltage","electricity, low voltage",World,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '0409dd76670243c6ab409fd5f1d0a08a')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",technosphere,0.0,21.099280818064198
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,8.620000153314322e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,3.149999974993989e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,7.42633968299348,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.017100000753998756,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.0005169999785721302,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.0005559999844990671,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.010200000368058681,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.16699999570846558,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,1.4199999895936344e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.020600000396370888,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')","mowing, by rotary mower","mowing, by rotary mower",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '7dcf026379ba40d2b1fb80c43bbbe58b')",biosphere,0.004339999984949827,0.0
"market group for electricity, low voltage","electricity, low voltage",NEU,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '25cc42adfad64929856528e258577270')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",technosphere,0.0,3.6373005112012224
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,1.4899999769113492e-05,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,5.419999979494605e-06,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.9993479940891266,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.0038999998942017555,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,8.910000178730115e-05,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,9.580000187270343e-05,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.00171999994199723,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.030799999833106995,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,2.4399998892477015e-06,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.003530000103637576,0.0
Sulfur dioxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '78c3efe4-421c-4d30-82e4-b97ac5124993')",baling,baling,CH,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'c0d51aacdbb2457bb74762f779367f2d')",biosphere,0.0007489999989047647,0.0
"market group for electricity, low voltage","electricity, low voltage",GLO,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '60be7789c12d4b5b8ab8d70f3eff04c0')","trellis system construction, wooden poles, soft wood, tar impregnated","trellis system, wooden poles, soft wood, tar impregnated",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2d596638fdbc4f3a92039f4b131e57e9')",technosphere,0.0,291.9823540581597
"Heat, waste",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '07f704a2-2746-4364-bcfd-606cefc30715')","trellis system construction, wooden poles, soft wood, tar impregnated","trellis system, wooden poles, soft wood, tar impregnated",RoW,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '2d596638fdbc4f3a92039f4b131e57e9')",biosphere,10.675999641418457,0.0
"market group for electricity, low voltage","electricity, low voltage",CAZ,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', 'd943e810db44494295c2abc2cd2f5003')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",technosphere,0.0,65.59869094300113
Ammonia,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '0f440cc0-0f74-446d-99d6-8ff0e97a2444')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.00026837221230380237,0.0
Benzene,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '5e883a00-04e6-4d96-8dce-12d7117c6635')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,9.789444447960705e-05,0.0
"Carbon dioxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'aa7cac3a-3625-41d4-bc54-33e2cf11ec46')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,32.82478880214691,0.0
"Carbon monoxide, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '099b36ab-4c03-4587-87f4-2f81e337afb8')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.06960555911064148,0.0
Dinitrogen monoxide,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', 'afd6d670-bbb0-4625-9730-04088a5b035e')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.0016080000204965472,0.0
"Methane, fossil",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '70ef743b-3ed5-4a6d-b192-fb6d62378555')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.001730833319015801,0.0
"NMVOC, non-methane volatile organic compounds",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '33b38ccb-593b-4b11-b965-10d747ba3556')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.047272223979234695,0.0
Nitrogen oxides,,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '77357947-ccc5-438e-9996-95e65e1e1bce')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.5881111025810242,0.0
"PAH, polycyclic aromatic hydrocarbons",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '13d898ac-b9be-4723-a153-565e2a9144ac')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,4.4294443796388805e-05,0.0
"Particulate Matter, < 2.5 um",,,"('air', 'non-urban air or from high stacks')",biosphere3,"('biosphere3', '66f50b33-fd62-4fdd-a373-c5b0de7de00d')","tillage, hoeing and earthing-up, potatoes","tillage, hoeing and earthing-up, potatoes",CA-QC,,remind - SSP1-PkBudg650 - 2045,"('remind - SSP1-PkBudg650 - 2045', '87ef18cd7fa44e038c9c05405d829f18')",biosphere,0.04838888719677925,0.0
